Id,SalePrice
1461,123396.08
1462,154006.0
1463,179209.4
1464,179795.82
1465,193522.58
1466,185784.0
1467,166894.23
1468,176987.72
1469,180366.54
1470,119116.0
1471,203938.09
1472,93269.0
1473,96924.0
1474,153402.82
1475,150698.82
1476,387729.14
1477,252187.58
1478,303717.77
1479,248379.62
1480,466237.41
1481,311692.28
1482,206789.94
1483,177098.92
1484,180266.85
1485,173750.84
1486,202014.12
1487,334986.35
1488,239728.35
1489,213159.46
1490,190215.78
1491,191785.5
1492,93930.38
1493,172072.01
1494,297967.84
1495,302933.66
1496,226923.14
1497,197622.33
1498,150315.76
1499,151429.01
1500,148479.57
1501,171347.55
1502,167388.97
1503,317722.37
1504,233401.17
1505,215653.44
1506,182476.24
1507,217857.24
1508,197771.9
1509,166185.7
1510,151219.0
1511,150441.25
1512,161721.75
1513,153467.01
1514,161515.5
1515,181118.19
1516,161822.7
1517,156668.37
1518,131241.54
1519,223624.42
1520,136708.5
1521,145076.5
1522,162506.0
1523,112103.02
1524,119814.31
1525,121656.82
1526,125395.91
1527,99475.1
1528,126265.5
1529,144207.5
1530,168718.0
1531,124350.06
1532,110373.0
1533,145428.46
1534,116933.06
1535,157336.71
1536,117069.29
1537,72825.26
1538,193035.78
1539,256054.63
1540,115949.22
1541,152501.36
1542,152242.5
1543,214091.11
1544,83368.0
1545,104262.97
1546,120338.0
1547,139662.18
1548,142029.67
1549,108834.0
1550,144581.93
1551,118739.09
1552,145939.73
1553,138491.39
1554,114077.24
1555,178727.0
1556,93408.93
1557,127227.09
1558,91148.93
1559,119065.14
1560,147574.53
1561,153005.74
1562,125156.5
1563,122647.6
1564,163129.97
1565,155604.41
1566,219064.65
1567,77376.41
1568,226786.6
1569,144655.01
1570,127420.75
1571,134599.61
1572,150498.75
1573,243495.27
1574,123011.17
1575,213537.77
1576,209587.0
1577,208295.89
1578,157797.55
1579,142784.6
1580,191220.85
1581,140685.0
1582,128331.6
1583,326969.87
1584,238629.8
1585,138065.0
1586,73338.12
1587,105280.99
1588,154295.24
1589,102221.39
1590,132423.76
1591,107158.29
1592,126768.21
1593,114427.58
1594,135387.09
1595,114632.64
1596,230430.65
1597,170771.4
1598,188808.9
1599,212727.07
1600,188937.47
1601,80635.22
1602,113542.04
1603,94475.75
1604,275890.78
1605,247999.36
1606,172080.44
1607,159101.72
1608,216853.5
1609,202347.37
1610,158995.01
1611,152901.25
1612,160468.71
1613,168426.85
1614,120419.0
1615,88707.0
1616,79944.0
1617,89220.0
1618,125979.5
1619,127808.32
1620,151976.74
1621,134032.16
1622,154033.68
1623,294413.11
1624,208880.22
1625,126304.16
1626,168549.08
1627,186558.32
1628,281755.99
1629,175885.3
1630,335940.26
1631,221509.3
1632,250330.05
1633,169940.94
1634,180653.4
1635,174189.92
1636,161796.33
1637,176160.93
1638,218634.25
1639,180933.84
1640,252562.84
1641,183283.59
1642,226034.47
1643,225271.98
1644,229571.33
1645,181061.0
1646,152306.0
1647,166357.7
1648,146386.75
1649,137958.0
1650,117157.83
1651,121742.59
1652,92773.5
1653,97550.5
1654,156909.1
1655,162463.95
1656,152464.55
1657,157277.2
1658,154752.05
1659,153288.68
1660,144352.33
1661,417577.78
1662,393820.03
1663,376174.01
1664,442899.12
1665,314124.03
1666,334281.78
1667,358950.48
1668,326270.47
1669,307032.68
1670,329517.57
1671,269701.01
1672,454451.48
1673,305212.91
1674,254601.12
1675,186235.44
1676,189729.76
1677,214126.57
1678,464880.4
1679,380179.74
1680,318086.7
1681,266055.22
1682,300670.5
1683,188006.06
1684,169739.99
1685,175553.17
1686,168551.75
1687,170309.98
1688,188087.4
1689,190485.31
1690,182649.7
1691,176614.97
1692,274848.06
1693,172638.01
1694,185157.0
1695,171333.7
1696,263462.48
1697,173464.77
1698,346837.72
1699,334920.77
1700,233290.85
1701,266054.25
1702,255709.23
1703,253847.32
1704,295882.11
