Id,SalePrice
1461,116132.32595775463
1462,153744.8428041744
1463,175269.2539339885
1464,198044.81857412215
1465,195459.7482594205
1466,175186.013151431
1467,188319.94808748807
1468,165871.66001473507
1469,205994.17440924514
1470,114093.39685738017
1471,204821.14872854436
1472,92280.73399033723
1473,76286.0981953498
1474,144096.35344880703
1475,107316.43215304567
1476,343420.0036144778
1477,238496.56660884595
1478,296553.9532917263
1479,293876.73554015346
1480,405809.45614061295
1481,295837.0153847155
1482,211408.2748134043
1483,183916.70400368283
1484,175594.0887290514
1485,202548.14333333168
1486,217369.87591709546
1487,302066.1342639467
1488,249899.63607465872
1489,197939.86307692598
1490,243856.0539210611
1491,221123.69416804705
1492,92198.14232172118
1493,204171.83705879282
1494,280370.9583862345
1495,274454.02157619083
1496,243366.38252744172
1497,180446.30294911354
1498,179979.93015978741
1499,169722.6523651185
1500,159850.45238821767
1501,175459.83243670547
1502,156495.79605073063
1503,284160.19996545254
1504,246520.2513195793
1505,229768.20830945298
1506,196266.67988201324
1507,258419.68810065114
1508,211570.62767889956
1509,156542.32433652855
1510,132995.45155816572
1511,159839.5205612518
1512,180725.35259364126
1513,153056.16635559313
1514,156512.24258413934
1515,211765.64042159403
1516,160870.35673056776
1517,165653.02526820567
1518,126145.50240497803
1519,222097.9775236512
1520,129195.35125511372
1521,128465.66688346397
1522,179009.70458407188
1523,94210.96015261207
1524,128370.88734374894
1525,101758.43647552561
1526,80535.04471988091
1527,91319.4329997506
1528,150164.34359136713
1529,140303.91041765315
1530,202211.14842335833
1531,127776.34584921971
1532,114967.90271797008
1533,167707.25895964727
1534,151718.78326810454
1535,170179.67098245863
1536,111188.57034199522
1537,49200.68316391297
1538,162410.20485344995
1539,229297.24209282175
1540,130867.37912079459
1541,149602.53030547034
1542,145487.33570348588
1543,195122.30643381714
1544,80255.27063260926
1545,110938.4306849488
1546,142706.1298574619
1547,139556.11785124848
1548,135031.36190487724
1549,116797.46248460189
1550,136163.2791103623
1551,140601.86477806862
1552,148790.17534246738
1553,169535.032519117
1554,120978.65577593353
