Id,SalePrice
1461,116166.38624936086
1462,153196.44096989068
1463,175206.08225346426
1464,197869.27868710482
1465,195284.1122786773
1466,174955.6440595307
1467,188184.96278152545
1468,165609.16891050967
1469,205691.395607132
1470,113878.6013197084
1471,204561.26169526973
1472,91967.81944840495
1473,76074.31251937686
1474,143722.81234983657
1475,107136.29884246015
1476,342810.76025176723
1477,238213.9357337691
1478,296161.10670366604
1479,293387.8587357665
1480,405387.2077086293
1481,295581.795572045
1482,211107.29645819287
1483,183675.33485652343
1484,175310.67644903762
1485,202070.43335756636
1486,217059.3487411074
1487,302055.8543891681
1488,249613.4335868219
1489,197772.70435551368
1490,243691.85176559887
1491,220827.46411123034
1492,91980.10258966475
1493,203970.65790898656
1494,279914.55946934246
1495,274086.0317572721
1496,243133.0930442426
1497,180292.8000507052
1498,179638.93825317454
1499,169276.54096908565
1500,159445.1184065959
1501,175102.36199780903
1502,156235.94057925604
1503,283759.4535003379
1504,246192.04071059288
1505,229511.58980466938
1506,195954.7162270227
1507,258349.57068570214
1508,211368.8467879484
1509,156300.32492152415
1510,132658.42937892047
1511,159563.0056059875
1512,180506.48921421636
1513,152552.12250747695
1514,156358.19403885189
1515,211416.25212508277
1516,160404.33801497123
1517,165426.51165495976
1518,126040.4733892635
1519,221957.4903869254
1520,128930.07412287756
1521,128335.34063473018
1522,178665.80697177933
1523,93998.9632508026
1524,128028.70702499547
1525,101589.48290226748
1526,80166.09289814252
1527,91149.78339498001
1528,149863.65522733773
1529,140019.58032572572
1530,201826.39858510694
1531,127287.53462915891
1532,114491.70732240728
1533,167367.97628461127
1534,151428.58384829178
1535,170033.59470111784
1536,110893.1658457499
1537,49285.20447117952
1538,162071.33910975652
1539,228940.82975522918
1540,130761.66613343218
1541,149426.30186701985
1542,145277.2940521096
1543,195048.0001568203
1544,79757.97728557233
1545,110510.84102222836
1546,142244.02366732643
1547,139164.27760713617
1548,134755.4409816726
1549,116608.3308672714
1550,135691.96137153544
1551,140225.01497957553
1552,148613.88008996914
1553,169314.50220135623
1554,120719.15587768913
1555,168969.7100444578
1556,75060.27187585575
1557,111101.11063951277
1558,114777.72235984937
1559,83868.43757712119
1560,145980.69809244084
1561,152155.7215496425
1562,142394.64627832896
1563,123331.69227202167
1564,169102.14717424405
1565,138702.74097019737
1566,246626.66453047516
1567,79081.82647463027
1568,231635.1713987165
1569,133899.72369882953
1570,136715.3833098677
1571,92455.71963602887
1572,144206.31298760395
1573,250321.66071808548
1574,119322.26829997404
1575,241474.60204045335
1576,261172.2278485715
1577,190720.9639842084
1578,154178.59367397847
1579,130284.86711883289
1580,197088.21183841606
1581,154512.83002944244
1582,126427.68939010752
1583,293761.8974855405
1584,231980.19449732243
1585,158315.02711041737
1586,42197.291053540306
1587,101507.78067196463
1588,155847.9618715013
1589,107849.87370265438
1590,138481.1783714646
1591,79931.87279740651
1592,137579.74228818994
1593,129945.99083216419
1594,154831.4219289471
1595,119723.53092242754
1596,219092.63164347433
1597,171895.1319646528
1598,199118.03720468492
1599,190751.10185388313
1600,182812.0162283806
1601,33799.08154752548
1602,130694.66736633121
1603,83568.54338553431
1604,262564.31020638905
1605,251367.1034132333
1606,166583.35679086973
1607,173429.58512259764
1608,222839.736883268
1609,197699.91442029155
1610,154862.65931434906
1611,130373.35332062491
1612,188960.1226732775
1613,167585.85727620567
1614,132076.97309322073
1615,85684.56249812827
1616,61231.624420062406
1617,66126.95457693725
1618,115469.1004563116
1619,153867.66014054487
1620,168162.88958775462
1621,141990.26282419753
1622,156602.33670797176
1623,265723.7924315266
1624,227956.05210332596
1625,123342.87602370628
1626,175216.99853029172
1627,191916.37045705994
1628,291476.3913204686
1629,176637.55245937756
1630,326336.0018117258
1631,214082.78798863688
1632,228987.40083462442
1633,183886.12608671305
1634,187158.50056155352
1635,186728.2185580528
1636,157178.7920061869
1637,195551.21782662324
1638,200027.52273856406
1639,179264.42398000602
1640,265700.1599184596
1641,184664.0423563684
1642,265110.72747895354
1643,226896.34647681238
1644,240867.03564516292
1645,243867.80661668838
1646,165612.30192153482
1647,163421.28543875343
1648,129949.93486207048
1649,140158.98576865508
1650,103243.15577115491
1651,113478.61500909063
1652,90840.22461836389
1653,90670.0614706683
1654,148217.2504282205
1655,145466.7731597703
1656,137359.3203651181
1657,148621.12484077434
1658,150540.48051799764
1659,111218.35631499323
1660,147979.49820408016
1661,395114.8883783596
1662,349834.82871276163
1663,359378.66704149335
1664,428616.5921905639
1665,308383.8668802909
1666,312062.76400365937
1667,341622.45411688066
1668,343961.6532536794
1669,308932.1318499383
1670,341113.90472990135
1671,261998.09265823662
1672,372594.0414917944
1673,286582.0988488577
1674,244102.16762609058
1675,204354.2449068788
1676,207589.0687962959
1677,208991.3283123765
1678,405742.2721185591
1679,345577.54362297547
1680,316570.4468619062
1681,265633.669338651
1682,292982.448583842
1683,181001.23142101383
1684,195240.3376895103
1685,200834.68662902457
1686,183980.03069447703
1687,192586.56013930053
1688,211033.80084132962
1689,218443.90202118992
1690,215585.60509374947
1691,200640.1159472093
1692,274015.06821928895
1693,192314.08558723493
1694,180336.43668566807
1695,163468.01537336037
1696,272029.847957694
1697,162946.02312909602
1698,322450.1292328888
1699,310270.344151234
1700,247956.7504435496
1701,267294.98320206767
1702,253351.80587219563
1703,247805.29075636878
1704,280739.5905442415
1705,265447.6273334313
1706,390272.80821271986
1707,216777.79544899962
1708,211662.67223594082
1709,272250.538745055
1710,227560.7409436379
1711,277113.8752229798
1712,253532.27850212506
1713,276200.06161506707
1714,228273.63123135222
1715,218220.05661974172
1716,192542.22605574853
1717,192782.9775649719
1718,151682.2202647701
1719,230371.77446480445
1720,263358.2734589202
1721,187048.51640938828
1722,140513.22998330533
1723,167922.55448549357
1724,219498.9242931651
