Id,SalePrice
1461,127046.0
1462,154292.5
1463,179828.0
1464,182268.75
1465,195630.56
1466,186291.65
1467,165273.67
1468,175359.24
1469,184121.95
1470,119065.5
1471,199782.75
1472,93806.0
1473,98523.5
1474,155378.75
1475,151545.2
1476,394643.49
1477,252332.73
1478,304908.88
1479,250014.23
1480,470096.1
1481,310957.95
1482,208479.88
1483,178302.47
1484,179790.17
1485,175177.82
1486,201576.25
1487,340596.91
1488,237618.02
1489,212946.18
1490,194134.78
1491,188777.71
1492,94163.69
1493,171542.32
1494,297036.24
1495,303235.4
1496,227369.28
1497,192768.8
1498,151895.68
1499,153183.12
1500,153109.56
1501,174459.0
1502,170277.12
1503,318971.12
1504,232017.11
1505,217159.3
1506,184883.94
1507,221864.08
1508,201086.24
1509,166272.25
1510,153598.0
1511,153403.24
1512,165964.0
1513,151384.64
1514,163563.5
1515,182757.5
1516,159612.27
1517,157119.47
1518,131150.88
1519,223077.02
1520,137122.25
1521,146971.37
1522,162069.5
1523,115166.4
1524,121581.08
1525,125087.48
1526,129253.08
1527,102464.47
1528,128566.0
1529,142203.25
1530,168928.5
1531,122622.0
1532,110101.0
1533,146837.25
1534,116900.77
1535,160931.84
1536,115673.37
1537,73436.04
1538,187432.36
1539,243506.18
1540,113623.0
1541,152874.16
1542,147764.68
1543,216492.34
1544,83408.08
1545,105214.0
1546,122908.0
1547,142102.5
1548,139472.47
1549,109919.93
1550,144566.34
1551,120075.35
1552,148868.01
1553,139324.62
1554,115778.61
1555,172688.42
1556,95873.5
1557,128823.52
1558,92466.93
1559,114319.87
1560,147767.05
1561,153900.45
1562,127121.5
1563,125949.0
1564,162356.68
1565,154380.67
1566,217765.66
1567,78924.39
1568,223392.75
1569,143461.0
1570,127940.5
1571,134807.85
1572,145585.0
1573,233964.58
1574,117476.59
1575,215947.47
1576,215783.02
1577,206110.54
1578,158419.71
1579,141890.0
1580,193380.6
1581,145166.5
1582,129661.0
1583,335907.48
1584,234956.83
1585,139915.0
1586,73775.47
1587,104379.73
1588,154851.87
1589,101580.66
1590,134438.29
1591,103877.37
1592,127527.56
1593,117210.58
1594,135612.27
1595,118959.69
1596,236106.31
1597,165925.51
1598,184420.65
1599,219298.72
1600,187595.0
1601,79251.05
1602,111166.72
1603,90995.89
1604,277955.09
1605,247443.3
1606,169739.3
1607,159200.64
1608,218250.36
1609,201115.46
1610,160796.64
1611,153986.0
1612,158801.07
1613,170166.99
1614,121498.33
1615,88634.5
1616,81603.0
1617,91476.5
1618,128529.5
1619,133275.0
1620,152622.31
1621,141665.91
1622,152638.01
1623,293169.34
1624,215149.03
1625,130457.0
1626,170560.5
1627,184451.0
1628,281824.12
1629,173172.5
1630,340726.64
1631,221243.13
1632,246329.49
1633,171288.87
1634,180255.0
1635,179623.32
1636,161926.38
1637,177446.4
1638,219544.2
1639,180284.75
1640,255321.99
1641,182107.74
1642,221272.21
1643,223927.16
1644,224632.3
1645,176354.2
1646,152037.0
1647,163432.65
1648,145654.5
1649,140234.0
1650,121364.08
1651,122044.08
1652,93280.0
1653,98618.0
1654,155518.5
1655,161452.61
1656,151575.0
1657,154871.0
1658,153472.0
1659,154298.18
1660,145367.87
1661,433089.36
1662,398555.6
1663,374010.85
1664,449779.62
1665,312551.1
1666,327817.03
1667,365182.35
1668,325965.92
1669,301528.66
1670,332439.31
1671,267651.65
1672,466536.46
1673,304386.11
1674,254768.09
1675,185446.54
1676,189743.04
1677,215149.82
1678,452069.07
1679,381761.85
1680,314554.01
1681,265146.25
1682,301630.95
1683,188755.96
1684,168759.5
1685,173422.99
1686,168845.98
1687,168503.89
1688,185851.3
1689,191255.0
1690,182630.7
1691,176428.29
1692,269787.1
1693,170792.36
1694,185028.0
1695,169143.42
1696,268974.22
1697,173107.38
