Id,SalePrice
1461,124037.99
1462,155459.13888888888
1463,178414.84
1464,180087.95122529645
1465,193427.31666666668
1466,180353.66666666663
1467,172634.4
1468,171867.30857142858
1469,176323.23
1470,124143.0
1471,203310.5
1472,95002.0
1473,98159.0
1474,149346.0
1475,132987.1944827586
1476,360389.93
1477,248279.61
1478,301637.09
1479,268120.93
1480,457493.77
1481,306443.57
1482,209395.02666666667
1483,181591.4053333333
1484,173187.06125
1485,173867.05
1486,202466.9
1487,333495.97
1488,236401.52
1489,212144.27
1490,206435.26
1491,191589.9
1492,97827.70333333334
1493,181248.35
1494,289401.51
1495,296082.55
1496,229317.95
1497,188477.97
1498,153230.18
1499,153041.45
1500,158669.93
1501,172664.08
1502,158486.76333333334
1503,296728.27
1504,235335.86
1505,218608.58
1506,185188.4
1507,225118.58
1508,198289.44
1509,160830.58333333334
1510,150143.66
1511,149245.46
1512,169045.0
1513,155104.04333333333
1514,164221.59
1515,186002.26
1516,157715.64
1517,153887.5
1518,134836.26
1519,221216.0305882353
1520,138086.09
1521,143727.19714285716
1522,161227.58
1523,116712.29047619048
1524,122777.125
1525,124732.945
1526,127032.61333333334
1527,104985.39448275862
1528,124206.0
1529,137582.75142857144
1530,168208.5
1531,128364.2
1532,108185.5
1533,141135.23
1534,116410.856
1535,152000.88
1536,115891.07714285715
1537,89733.85
1538,176652.04
1539,246209.76
1540,122089.43
1541,149272.1242857143
1542,141139.75
1543,201962.27
1544,86115.12599999999
1545,105982.0
1546,126554.5
1547,135064.03
1548,131658.12333333335
1549,111646.22
1550,140496.89
1551,121513.3
1552,140715.87
1553,139025.61
1554,112812.95
1555,172487.79
1556,100483.38
1557,121987.67
1558,95506.54
1559,111528.24
1560,146435.0
1561,150684.99
1562,126112.63
1563,123316.44714285714
1564,166813.24
1565,151940.71
1566,225458.48
1567,85151.79
1568,218517.79
1569,147422.24
1570,132934.83
1571,133989.6242857143
1572,144317.81222222222
1573,243985.13
1574,121756.38
1575,224922.27333333332
1576,227702.87
1577,204524.7
1578,147365.63
1579,144746.6
1580,188783.59
1581,140597.75
1582,126435.15714285715
1583,326227.74
1584,242472.87
1585,139461.0
1586,74809.83
1587,104211.3
1588,150464.59
1589,101794.48
1590,135716.3
1591,107729.59
1592,129945.44
1593,117145.856
1594,145292.16
1595,122154.82
1596,224908.46
1597,168757.11
1598,188565.37
1599,195843.9
1600,189043.42
1601,77787.44
1602,112641.0
1603,97353.11
1604,281263.87
1605,257684.1
1606,167285.5
1607,174342.85
1608,223192.74
1609,196020.34600000002
1610,162971.46
1611,151167.7142857143
1612,170360.33
1613,165376.83
1614,122208.14
1615,88248.08
1616,80756.19
1617,89213.08
1618,126409.3
1619,131594.91
