Id,SalePrice
1461,187884.75384051795
1462,241120.69394499552
1463,248026.06883025006
1464,274284.94552383735
1465,270213.28603603295
1466,251523.097365567
1467,262797.1968419973
1468,243592.05952893593
1469,281046.6536379575
1470,191762.09591756342
1471,281369.5136997604
1472,172702.09059842955
1473,154160.9251375983
1474,223771.58296461147
1475,180866.84087608824
1476,430303.45689075
1477,317714.1882060047
1478,373680.6708036298
1479,373672.1478754773
1480,489887.97745746607
1481,373895.4681837158
1482,289088.011523311
1483,261911.86219480098
1484,254266.34152005496
1485,284073.87401838787
1486,294595.5857993034
1487,372595.2512896799
1488,327807.41722073825
1489,272480.86968002305
1490,319071.92203421285
1491,300275.9195328506
1492,170216.5789210291
1493,276810.90111359046
1494,360934.40673007956
1495,352666.47491893056
1496,319869.2428440717
1497,255468.2831535933
1498,260074.3574831148
1499,250860.47374690254
1500,242342.7338445487
1501,254397.99728223588
1502,232516.68800505553
1503,365410.01138367783
1504,324062.6014600489
1505,307668.20544699905
1506,277040.90343810944
1507,330600.6939830214
1508,285298.7699472506
1509,234284.9255172389
1510,215705.87303330633
1511,236768.94335425016
1512,257713.31216766662
1513,242453.60209763772
1514,228035.20574420993
1515,291604.7399804897
1516,241415.4699906793
1517,242741.4496839128
1518,198681.9369364092
1519,297381.14329674933
1520,205584.71225334518
1521,203606.8166678804
1522,258943.0598522632
1523,171432.28808892588
1524,205593.9485994086
1525,175785.12126168306
1526,164119.93015154428
1527,168065.9575905141
1528,226536.61099387496
1529,221433.3483366489
1530,284479.09801917407
1531,209595.32133924076
1532,194763.69593110657
1533,248050.96965062316
1534,228239.94639700162
1535,242838.87608021311
1536,187350.51412788336
1537,123423.24986446975
1538,237188.5851323111
1539,304177.6207510277
1540,202504.74879043433
1541,223747.16902644862
1542,221642.93426647107
1543,265562.7990510075
1544,165834.04007605067
1545,186448.94246682548
1546,222393.35613724473
1547,217738.5059098557
1548,212035.7155051881
1549,193400.40845616837
1550,217938.01206219825
1551,216384.57489835145
1552,220920.32065290608
1553,246491.8059386285
1554,194022.8655684318
1555,247554.564512135
1556,151228.367577445
1557,203007.95080987155
1558,192207.96939380257
1559,153951.31213657255
1560,227935.01209896174
1561,232042.17125557526
1562,215747.5477762099
1563,199400.01598643768
1564,244121.96586451447
1565,216183.97210836527
1566,323244.01142439083
1567,160303.02533963858
1568,309235.2740112315
1569,205506.83387203095
1570,212099.59038770827
1571,166585.45033328934
1572,217497.08574291668
1573,326010.2858454238
1574,196532.0776059518
1575,321482.85587117565
1576,346020.22259174683
1577,266429.49163995986
1578,232968.55361780548
1579,205946.86423036712
1580,271057.7717771975
1581,231662.61136503122
1582,206658.90445424477
1583,372188.70724692964
1584,308459.8540391375
1585,236727.45960365538
1586,122614.86840243568
1587,176505.99314060365
1588,228287.32310552546
1589,186697.84464488295
1590,215692.8493352933
1591,158295.1810035035
1592,214217.80704358942
1593,215138.50604814105
1594,222929.64199231076
1595,199734.6522065194
1596,290627.40120257344
1597,238901.16666403948
1598,275263.7871799683
1599,270750.93777243746
1600,263968.8937514003
1601,116413.28071745462
1602,200402.447873045
1603,129960.5162920868
1604,337292.5275329596
1605,333266.6218703722
1606,247192.30563901505
1607,242575.8234306723
1608,305074.71704987856
1609,277368.3928804111
1610,233280.111437293
1611,212135.0761125947
1612,262166.67490181443
1613,243506.814186831
1614,211490.6288527914
1615,166460.9825302544
1616,139861.42114431644
1617,142667.5540427235
1618,187849.825872652
1619,236214.40809275536
1620,231663.55287025427
1621,215871.03451522044
1622,232892.2634010131
1623,342048.44122743164
1624,305729.7035500223
1625,196041.48923072196
1626,256003.95448348275
1627,265091.81733418535
1628,368389.79552680254
1629,252598.0970001663
1630,401005.06817211513
1631,291334.0353088691
1632,307228.2781754772
1633,265212.74626388005
1634,267308.80890132464
1635,264530.0384892663
1636,235364.95740745193
1637,269813.9137169777
1638,276741.0297861239
1639,260008.09913009848
1640,341942.1002342894
1641,260591.23479870893
1642,341308.0936579143
1643,301773.2485090329
1644,314618.72133933497
1645,320202.54292387073
1646,244717.35199061804
1647,239144.2821132543
1648,212803.41162469913
1649,215960.0275417033
1650,180943.74438201752
1651,188574.9509405631
1652,169830.10345370066
1653,171106.69269383
1654,225702.45998449367
1655,221400.74689721456
1656,214995.41316256067
1657,226396.03588227346
1658,229324.27282409673
1659,185358.6180032289
1660,223542.1795137429
1661,478939.10609793663
1662,424432.8230460221
1663,440635.7485967295
1664,507275.68391169654
1665,392975.38803274184
1666,387066.9830906482
1667,421060.72488459595
1668,428301.6284508668
1669,387564.60236214637
1670,423151.22487541614
1671,339457.3903160582
1672,451775.58054940053
1673,367063.8073993211
1674,322642.03116629925
1675,281444.9124029479
1676,285992.5525262018
1677,288877.223591808
1678,485694.2765128284
1679,423831.0164242075
1680,396592.2762409609
1681,348516.3344018415
1682,374934.370955853
1683,261182.03847282496
1684,275060.6068809631
1685,279404.684943218
1686,260917.75921412255
1687,271771.86681350623
1688,288999.3531954519
1689,296441.54201045004
1690,296936.0735418028
1691,281637.11119714775
1692,352204.0615168323
1693,270646.55714985356
1694,257619.65797340707
1695,242524.3004065149
1696,349520.7707789738
1697,242879.15320407902
1698,400886.26992386417
1699,388380.6178271137
1700,320332.1458161508
1701,343794.2394880026
1702,329899.0453319878
1703,327744.8501494834
1704,359202.75063501997
1705,340591.34210037417
1706,464315.9416664101
1707,293094.8456259237
1708,289702.15144255967
1709,350163.7769949401
1710,302430.90355030634
1711,355443.38014269783
1712,332360.87158405944
1713,360331.4759420862
1714,304489.3220177025
1715,293101.1510742579
1716,270110.1183195219
1717,271159.8052514808
1718,225743.977767247
1719,309012.0355076166
1720,340811.96309043304
1721,264701.75528412475
1722,216225.95824020728
1723,244079.30618914496
1724,300784.9452689106
1725,320350.4105514195
1726,279558.5727512033
1727,238375.36170411878
1728,280266.0978870571
1729,243198.9087830931
1730,241379.6911626642
1731,210599.70736204204
1732,206407.0627133448
1733,185457.50201456645
1734,190729.2484553086
1735,223019.54170567612
1736,182088.87390750763
1737,384243.43568915897
1738,314640.3832858023
1739,350831.0082910503
1740,284836.00799277425
1741,271674.4519971942
1742,251616.06712867715
1743,268844.04827368236
1744,406867.1364073793
1745,310971.7851150783
1746,288621.5260740195
1747,303076.45353096025
1748,300033.121197046
1749,245547.76739098597
1750,210953.93284586514
1751,335495.813101819
1752,184865.44931266527
1753,237154.19339125673
1754,278989.0162241121
1755,255096.1183448746
1756,212833.3784474202
1757,190481.0243425041
1758,230360.4197667956
1759,243650.50547721493
1760,240388.84225721285
1761,234873.82629928086
1762,251017.72766723018
1763,268650.18545754254
1764,177771.5681180968
1765,267185.7581206828
1766,274749.01652901317
1767,308863.96440922073
1768,224293.02418254898
1769,251974.21732223989
1770,249361.2270116997
1771,180071.92764431215
1772,215592.82163385372
1773,188248.76777638216
1774,211066.77333583008
1775,221591.52553127916
1776,212261.11419569026
1777,194375.8019286592
1778,228826.95940176118
1779,204960.75443580816
1780,261302.3126985312
1781,196594.25671149394
1782,140677.8766664951
1783,220992.86581874243
1784,187728.40704998304
1785,207066.93635688606
1786,182061.10792943044
1787,259094.66329515446
1788,164935.09243837837
1789,181633.9176394425
1790,118609.5966265325
1791,272753.9089147118
1792,231788.37912179693
1793,224455.73772368836
1794,259664.03217449808
1795,208970.7262745942
1796,222874.79083041754
1797,221651.12801004155
1798,189815.9316251136
1799,174871.92656860827
1800,205285.88175382465
1801,190577.48194047343
1802,207083.2854431423
1803,232141.42941769352
1804,225934.75773151056
1805,225113.84255258716
1806,215483.1656666177
1807,241572.486480525
1808,211156.6178814452
1809,212769.19699565205
1810,229171.31558062998
1811,217134.8752553945
1812,197203.79515128094
1813,201458.3725055263
1814,176762.05804085545
1815,108471.42416655412
1816,198419.37932003313
1817,211326.21345855226
1818,272491.3091144492
1819,214704.06612854172
1820,143820.98526556464
1821,208760.74797306745
1822,240276.79391751694
1823,124920.58875012607
1824,220070.10845744726
1825,210142.10961885029
1826,168643.2489760213
1827,155437.18477888848
1828,216053.06598155084
1829,233489.36154373456
1830,235283.7425824122
1831,224485.33452268527
1832,161289.83694179473
1833,224693.72919701552
1834,205875.19872015063
1835,189427.5700628229
1836,204672.95320444182
1837,176070.80640544626
1838,181351.68942895974
1839,196612.69394340273
1840,224818.8192602622
1841,196177.21333914227
1842,162296.46008921298
1843,192412.81945740758
1844,226125.54710274306
1845,204465.95911012753
1846,242034.75813325145
1847,231522.55205482384
1848,118066.8142010055
1849,197178.7092495989
1850,189817.37961740303
1851,233900.64466503472
1852,205505.57895175205
1853,210226.9444987683
1854,264882.1340270352
1855,242489.94277144782
1856,310983.51937876013
1857,224230.54395422502
1858,219443.55192877282
1859,181814.16108394228
1860,235767.01979870675
1861,181478.06559197698
1862,369318.64294309984
1863,368602.3368886432
1864,368615.8573745964
1865,429759.7265727888
1866,416896.1275899031
1867,319199.41843539616
1868,369100.2463332184
1869,305882.07313724793
1870,321315.3532855399
1871,334788.36441358156
1872,275765.1579256926
1873,312033.84603778203
1874,208081.51560229156
1875,266971.8147636489
1876,267370.2930846007
1877,296548.2172258075
1878,286795.1470493835
1879,199108.8042923566
1880,210187.95876022032
1881,333587.6688056018
1882,337562.66576594114
1883,271856.3662128977
1884,286401.5898880651
1885,321350.27510426845
1886,361631.5443892169
1887,308846.68014265154
1888,358372.3540269532
1889,258764.68514060043
1890,173024.77728691674
1891,210724.5068074381
1892,161634.14841702394
1893,200731.38780099596
1894,196529.6067567647
1895,207090.05693074525
1896,203484.0342683266
1897,189129.00877313223
1898,198127.3417806772
1899,239417.5309834855
1900,223914.43729650672
1901,230820.58832064853
1902,200406.53901269473
1903,285114.2101183231
1904,206937.43763904925
1905,263771.15840420243
1906,214362.75500714942
1907,276901.7847601173
1908,188370.38195721805
1909,225591.64052752196
1910,201574.98416655487
1911,266515.40306948405
1912,361630.310480437
1913,236779.17768612993
1914,129279.24634599197
1915,379419.23369456176
1916,51712.15115442849
1917,339931.82414035173
1918,219183.1049387504
1919,264683.7510927322
1920,242221.11251239805
1921,449092.54935139976
1922,404930.49212448066
1923,313887.72910542204
1924,299802.47003232944
1925,300779.0043930954
1926,449713.86168606
1927,212240.15546585503
1928,245429.65842367476
1929,202906.07237622584
1930,206313.7107359306
1931,232697.74963862565
1932,223942.35226112395
1933,255234.5201371652
1934,250102.99228415592
1935,250128.56347499136
1936,267913.6196920783
1937,255093.47806146205
1938,264568.5089732397
1939,315429.91332034
1940,269616.14157585497
1941,245999.96311236476
1942,270876.6210192258
1943,286147.0348709407
1944,397695.15612601116
1945,436782.759443142
1946,173147.3846432052
1947,365299.368697762
1948,249522.0258041874
1949,352709.44698306825
1950,285548.53156987904
1951,352784.19644012675
1952,315343.1807730922
1953,267178.1277360155
1954,269696.4473295249
1955,210601.8162169929
1956,413683.9513165725
1957,237046.19298809208
1958,370745.84994268254
1959,219467.45898502134
1960,186623.88061216683
1961,205083.1605567094
1962,167659.70003243187
